XA01;1123000109;AV-Servicios prestados y no facturados-Publicidad
XA01;1123000110;Servicios Prestados y no Facturados-Adv
XA01;1123000114;AV-Servicios prestados y no facturados-Mobile
XA01;1123000115;Servicios Prestados y no Facturados-Mobile
XA01;1123000119;AV-Servicios prestados y no fact.-Der.exhibicion
XA01;1123000120;Servicios Prestados y no Facturados-Exh.Rights
XA01;1123000134;AV-Servicios prestados y no fact.-Otras ventas
XA01;1123000135;Servicios Prestados y no Facturados-Other
XA01;1123500100;Allowance for Doubtful Accounts - SBF
XA01;1123500110;Allowance for Doubtful Accounts - Advertising
XA01;1123500115;Allowance for Doubtful Accounts - Mobile
XA01;1123500120;Allowance for Doubtful Accounts - Exhib.Rights
XA01;1123500135;Allowance for Doubtful Accounts - Other
XA01;1123500150;Accrual withholding taxes
XA01;1131000099;AV-Cta.cobrar pagar interco
XA01;1131000105;Due from affiliates - Claxson USA II Inc.
XA01;1131000109;Due from affiliates - El Sitio Inc.
XA01;1131000112;Due from affiliates - Iberoamerican Media Hol. Chi
XA01;1131000114;Due from affiliates - Latin America Internet Co. L
XA01;1131000118;Due from affiliates - Millstreet Int. Co. Ltd.
XA01;1131000119;Due from affiliates - O Site
XA01;1131000120;Due from affiliates - Playboy TV International BV
XA01;1131000121;Due from affiliates - Playboy TV LA LLC
XA01;1131000122;Due from affiliates - PTV US LLC
XA01;1131000124;Due from affiliates - Claxson Playout
XA01;1131000126;Due from affiliates - Troy Ltd.
XA01;1131000128;Due from affiliates - AEI
XA01;1131000129;Due from affiliates - Venevision Continantal
XA01;1131000131;Due from affiliates - Playboy Television BV
XA01;1131000134;Due from affiliates -  Claxson Inc
XA01;1131000135;Due from affiliates -Morehaven Investments, Inc.
XA01;1131000136;Due from affiliates -Bloomfield Mercantile
XA01;1131000137;Due from affiliates -Lifford International Co.Ltd.
XA01;1131000138;Due from affiliates -Zagasse Corp NV
XA01;1131000139;Due from affiliates -Playboy Tv Holdings LLC
XA01;1131000141;Due from affiliates -Victoria Springs Investments
XA01;1131000143;Due from affiliates-Lakeport Overseas Ltd.
XA01;1131000146;Due from affiliates - Contribution SRL
XA01;1131000147;Due from affiliates - Venus Inc
XA01;1131000148;Due from affiliates-Beach Wrestling, LLC
XA01;1131000151;Due from affiliates-Playboy TV International LLC
XA01;1131000153;Due from affiliates - Claxson Chile S.A.
XA01;1131000154;Due from affiliates - Iberoamerican Radio Chile S.
XA01;1131000159;Due from affiliates -Santori NV
XA01;1131000163;Due from affiliates -PTVI PLayboy.com
XA01;1131000165;Due from affiliates - DMX / AEI Holdings Inc.
XA01;1131000176;Due from affiliates - El Sitio Commerce, Inc.(BVI)
XA01;1131000178;Due from affiliates - DLA Holdings. Inc
XA01;1131000179;Due from affiliates - DLA, LLC
XA01;1131000180;Due from affiliates - PPV Services LLC
XA01;1131000181;Due from affiliates - DAVIVO
XA01;1131000183;Due from affiliates - ESDC S.A.
XA01;1131000184;Due from affiliates - Playboy Lifestyles
XA01;1131000185;Due from affiliates - Claxson Argentina S.A.
XA01;1131000186;Due from affiliates - Playboy Lifestyles Arg.S.A.
XA01;1131000187;Due from affiliates - PB Brasil Entretenimiento S.
XA01;1131009105;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009109;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009121;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009122;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009131;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009134;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009135;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009137;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009146;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009147;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009153;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009165;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009179;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009183;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009184;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009185;Due From Affiliates-Claxson USA II, Inc.
XA01;1131009186;Due From Affiliates-Claxson USA II, Inc.
XA01;1131500100;Acc.Receivable - Interco - Recoverable Expenses
XA01;1132000100;Acc.Receivable - Interco - Short Term Loans
XA01;1132500100;Acc.Receivable - Interco - Interests
XA01;1133000100;Acc.Receivable - Interco - Long Term Loans-Curr.Po
XA01;1141000090;VA-Advances to Suppliers - General
XA01;1141000091;VA-Advances to Suppliers - Exhib.Rights
XA01;1141000092;VA-Advances to Suppliers - Original Production
XA01;1141000100;Advances to Suppliers - General
XA01;1141000110;Advances to Suppliers - Exhib.Rights
XA01;1141000120;Advances to Suppliers - Original Production
XA01;1141500090;VA-Cash Advances
XA01;1141500100;Cash Advances
XA01;1141600090;VA-Salary Advances
XA01;1141600100;Salary Advances
XA01;1141600101;Employee Loans
XA01;1141600105;CI-Salary Advances
XA01;1141700090;Val. Adj. - Advances to Directors and Trustees
XA01;1141700100;Advances to Directors and Trustees
XA01;1143010001;Iva saldo a favor
XA01;1143010021;Ganancias saldo a favor
XA01;1143010060;Saldo a favor ingresos brutos
XA01;1143010090;Ots.creditos fiscales varios
XA01;1143010100;Cr‚dito impuesto al cheque
XA01;1143010110;Cr‚dito Cargas Sociales
XA01;1143013001;Remanente IVA Cr‚dito Fiscal
XA01;1143013020;Pagos Provisionales Mensuales
XA01;1143013030;Impuesto Especifico
XA01;1143013040;Cr‚dito 4% Activo Fijo
XA01;1143013050;Impuesto Adicional 2% Ley 18566
XA01;1143013060;Capacitaci¢n Sence
XA01;1143013070;Otros impuestos a recuperar
XA01;1143013080;R.G. AFIP 3450
XA01;1143500100;Guarantee Deposits
XA01;1143500200;Deposito en Garantia Judiciales
XA01;1148500100;CI-Advances to Directors and Trustees
XA01;1149000100;Iva saldo a favor
XA01;1149000110;Ganancias saldo a favor
XA01;1149000115;Saldo a favor ingresos brutos
XA01;1149000120;Ots.creditos fiscales vs.(saldos a favor de imp.)
XA01;1149000190;Cr‚dito imp. al cheque
XA01;1149500100;Cr‚dito Cargas Sociales
XA01;1151000100;Prepaid expenses - Rents
XA01;1151000101;Prepaid expenses - Insurances
XA01;1151000102;Prepaid expenses - Advertising
XA01;1151000103;Prepaid expenses - Software
XA01;1151000109;Prepaid expenses - Marketing
XA01;1151000110;Prepaid expenses - Fees
XA01;1151000120;Prepaid expenses - Events
XA01;1151000190;Prepaid expenses - Others
XA01;1153000100;Office materials
XA01;1153000110;Merchandising
XA01;1161000100;Deferred tax - Current Assets
XA01;1161000101;Cta. Complementaria Impuesto Diferido - Act. Cte.
XA01;1161095100;AxI-Impuesto Diferido Corriente
XA01;1171000100;Decoders
XA01;1171000110;Premium Inventory
XA01;1171095000;AxI-Mercaderias de reventa
XA01;1172000100;Advance to goods suppliers
XA01;1172095000;AxI-Anticipos a proveedores de mercaderias
XA01;1173500100;Allowance for inventory devaluation
XA01;1173595000;AxI-Prevision desvalorizacion de inventarios
XA01;1181000100;Der.Exhibicion - Films a recibir
XA01;1181095000;AxI-Films a recibir
XA01;1181500100;Der.Exhibicion - Films recibidos
XA01;1181500101;Amort. Ac. Derechos de Exhibicion
XA01;1181595000;AxI-Films por exhibir
XA01;1182000100;Der.Exhibicion - Programs in Progress
XA01;1182095000;AxI-Programs in progress
XA01;1182500100;Der.Exhibicion - 3 Party acq.Films
XA01;1182500101;Amort.Ac.Der.Exhibicion - 3 Party acq.films
XA01;1182595000;AxI-3 party acquisition films
XA01;1183000100;Der.Exhibicion - Produccion original
XA01;1183000101;Amort.Ac.Der.Exhibicion - Prod.original
XA01;1183095000;AxI-Original products
XA01;1183500100;Special Events
XA01;1183595000;AxI-Eventos especiales
XA01;1184000100;Prepaid Expenses -  Special Events
XA01;1184000110;Prepaid Expenses -  Exhibition rights
XA01;1184000115;Prepaid Expenses -  Others
XA01;1184095000;AxI-Gastos pagados por adelantado - Ev.Esp.
XA01;1191000100;Imports in Transit
XA01;1191000190;Other Current Assets
XA01;1191095000;AxI-Otros activos corrientes
XA01;1611000100;Long Term Deposits
XA01;1611000130;Long Term Interests Deposits
XA01;1611095000;AxI-Colocaciones a largo plazo
XA01;1611500100;Long Term Common Investment found
XA01;1611500110;Long Term Stocks
XA01;1611500111;Dividendos en efectivo a cobrar
XA01;1611500190;Other Long Term Securities
XA01;1611595000;AxI-Titulos a largo plazo
XA01;1612000100;Inv.in unconsolidated affiliates
XA01;1612095000;AxI-Particip.en vinc.no consol.no ctes.
XA01;1612500100;Particip. en Subsi.Consol.-Acc.Ordinarias
XA01;1612500107;Part.en Subsi.Consol.-El Sitio Commerce, Inc.
XA01;1612500108;Part.en Subsi.Consol.-El Sitio Chile SA
XA01;1612500109;Part.en Subsi.Consol.-El Sitio Entretenimientos SA
XA01;1612500110;Part.en Subsi.Consol.-O Site Entretenimentos
XA01;1612500114;Part.en Subsi.Consol.-Acc.Ord.Hispanic Tv. B.V
XA01;1612500115;Part.en Subsi.Consol.-Acc. Ord.DLA, LLC
XA01;1612500116;Part.en Subsi.Consol.-Acc. Ord PPV Serv. LLC
XA01;1612500117;Part.en Subsi.Consol.-Acc.Ord.DLA Holdings Inc.
XA01;1612500183;Part.en Subsi.Consol.-Acc.Ord.ESDC S.A.
XA01;1612500185;Part.en Subsi.Consol.-Acc.Ord.Claxson Argentina
XA01;1612595000;AxI-Particip.en subsid.consol.-acc.ord.
XA01;1613000100;Particip. en Subsi.Consol.-Ap.a Capitalizar
XA01;1613095000;AxI-Particip.en subsud.consol-ap.a capit.
XA01;1619000100;Otras Inversiones No Corrientes
XA01;1619095000;AxI-Otras inversiones no corrientes
XA01;1621000100;Long Term Accounts Receivable
XA01;1621000110;Long Term Accounts Receivable - Advertising
XA01;1621000115;Long Term Accounts Receivable - Decoders
XA01;1621100100;Long Term Accounts Receivable of Related Co.
XA01;1621500100;Interest to accrued - Non current
XA01;1622000200;Long Term Note Receivable
XA01;1622050200;Instrumentos de credito a cobrar - No Corriente
XA01;1623500100;Prevision Incobrables a Largo Plazo
XA01;1623500110;Prevision Incobrables Publicidad a Largo Plazo
XA01;1632000100;Cuentas por Cobrar Interco-Pr‚stamos
XA01;1632000137;Cta.p/cobrar interco LP-Liffort Int.Corp Ltd.
XA01;1632000167;Cta.p/cobrar interco LP-Ibero.Radio Holding Chile
XA01;1632000178;Cta.p/cobrar interco LP-DLA Holdings. Inc
XA01;1632000179;Cta.p/cobrar interco LP-DLA, LLC
XA01;1632000180;Cta.p/cobrar interco LP-PPV Services LLC
XA01;1641000100;Advances to Suppliers - Non Current
XA01;1641000200;Advances to foreing Suppliers - Non Current
XA01;1641600101;Employee receivables non current
XA01;1643000100;Tax credits non current
XA01;1643500100;Guarantee deposits - Non current
XA01;1648500100;Other Non Current Credits with Related Co.
XA01;1649000115;Accounts receivables - Decoders - Non Current
XA01;1649000190;Other receivables - Non current
XA01;1649500100;Allowance for Doubtful Debts-Other Credits-Non Cur
XA01;1651000101;Prepaid insuranse - Non current
XA01;1651000102;Prepaid advertising - Non current
XA01;1651000104;Prepaid Air time & Content - Non current
XA01;1651000190;Other prepaid expenses - Non current
XA01;1661000100;Deferred tax - Non current assets
XA01;1661000101;Cta. Compementaria Impuesto Diferido - Act.No Cte.
XA01;1661095100;AxI-Impuesto Diferido - Activo No Corriente
XA01;1661095101;AxI-Cta. Complementaria Impuesto Dif. - Act.No Cte
XA01;1681000100;Der.Exhibicion - films a recibir a Largo Plazo
XA01;1681000210;Corr.monetaria DE - films a recibir LP
XA01;1681095000;AxI-Films a recibir a largo plazo
XA01;1681500100;Der.Exhibicion - films por Exhibir a LP
XA01;1681595000;AxI-Films por exhibir a largo plazo
XA01;1682000100;Der.Exhibicion - Programs in Progress a Largo Pl
XA01;1682095000;AxI-Programs in progress a largo plazo
XA01;1682500100;Der.Exhibicion - 3 Party Acq. F a Largo Pl
XA01;1682500101;Amort. Ac. Derechos de Exhibicion - 3 P a LP
XA01;1682595000;AxI-3 party acquisition a largo plazo
XA01;1683000100;Derechos de Exhibicion - Original Prod. a LP
XA01;1683000101;Amort.Ac.Derechos de Exhibicion-Orig.Prod. LP
XA01;1683095000;AxI-Original products a largo plazo
XA01;1683500100;Special Events - Non Current
XA01;1683595000;AxI-Eventos especiales a largo plazo
XA01;1684000100;Prepaid Expenses - Special Events - Non Current
XA01;1684095000;AxI-Gastos pag.por adelantado-Ev.Esp.a LP
XA01;1691000100;Other Non Current Assets
XA01;1810500100;VO-Terrenos
XA01;1810500101;AA-Terrenos
XA01;1810500110;CM-Terrenos
XA01;1810500111;CM AA-Terrenos
XA01;1810500900;VO-Land Manual
XA01;1810500901;AA-Land Manual
XA01;1811000100;VO-Inmuebles
XA01;1811000101;AA-Inmuebles
XA01;1811000110;CM-Inmuebles
XA01;1811000111;CM AA-Inmuebles
XA01;1811000900;VO-Inmuebles Manual
XA01;1811000901;AA-Inmuebles Manual
XA01;1811500100;VO-Instalaciones
XA01;1811500101;AA-Instalaciones
XA01;1811500110;CM-Instalaciones
XA01;1811500111;CM AA-Instalaciones
XA01;1811500900;VO-Fixtures Manual
XA01;1811500901;AA-Instalaciones Manual
XA01;1812000100;VO-Rodados
XA01;1812000101;AA-Rodados
XA01;1812000110;CM-Rodados
XA01;1812000111;CM AA-Rodados
XA01;1812000900;VO-Rodados Manual
XA01;1812000901;AA-Rodados Manual
XA01;1812500100;VO-Muebles y utiles
XA01;1812500101;AA-Muebles y utiles
XA01;1812500110;CM-Muebles y utiles
XA01;1812500111;CM AA-Muebles y utiles
XA01;1812500900;VO-Furniture Manual
XA01;1812500901;AA-Muebles y utiles Manual
XA01;1813000100;VO-Maquinarias y equipos
XA01;1813000101;AA-Maquinarias y equipos
XA01;1813000110;CM-Maquinarias y equipos
XA01;1813000111;CM AA-Maquinarias y equipos
XA01;1813000900;VO-Equipment Manual
XA01;1813000901;AA-Maquinarias y equipos Manual
XA01;1813500100;VO-Equipos de computacion
XA01;1813500101;AA-Equipos de computacion
XA01;1813500110;CM-Equipos de computacion
XA01;1813500111;CM AA-Equipos de computacion
XA01;1813500900;VO-Computer Hardware Manual
XA01;1813500901;AA-Equipos de computacion Manual
XA01;1814000100;VO- Decodificadores
XA01;1814000101;AA-Decodificadores
XA01;1814000110;#N/A
XA01;1814000111;#N/A
XA01;1814500100;VO-Tape Stock
XA01;1814500101;AA-Tape Stock
XA01;1814500110;CM-Tape Stock
XA01;1814500111;CM AA-Tape Stock
XA01;1814500900;VO-Tape Stock Manual
XA01;1814500901;AA-Tape Stock Manual
XA01;1816000100;VO-Software
XA01;1816000101;AA-Software
XA01;1816000110;CM-Software
XA01;1816000111;CM AA-Software
XA01;1816000900;VO-Software Manual
XA01;1816000901;AA-Software Manual
XA01;1817000100;VO-Mejoras y obras en propiedades de terceros
XA01;1817000101;AA-Mejoras y obras en propiedades de terceros
XA01;1817000110;CM-Mejoras y obras en propiedades de terceros
XA01;1817000111;CM AA-Mejoras y obras en propiedades de terceros
XA01;1818000100;VO-Obras en curso
XA01;1818000101;AA-Obras en curso
XA01;1818000110;CM-Obras en curso
XA01;1818000111;CM AA-Obras en curso
XA01;1818000900;VO-Obras en curso manual
XA01;1818500100;VO-Otros activos fijos
XA01;1818500101;AA-Otros activos fijos
XA01;1818500110;CM-Otros activos fijos
XA01;1818500111;CM AA-Otros activos fijos
XA01;1818500900;VO-Otros activos fijos Manual
XA01;1818500901;AA-Otros activos fijos Manual
XA01;1818500998;Activos fijos provisionados
XA01;1818500999;Contrapartida  activos fijos
XA01;1851000100;VO-Marcas y patentes
XA01;1851000101;AA-Marcas y patentes
XA01;1851000110;CM-Marcas y patentes
XA01;1851000111;CM AA-Marcas y patentes
XA01;1851000900;VO-Marcas y patentes (Manual)
XA01;1851000901;AA-Marcas y patentes (Manual)
XA01;1851500900;VO-Valor Llave Negocio
XA01;2111000090;VA-Accounts Payable-General
XA01;2111000091;VA-Accounts Payable-Exhibition Rights
XA01;2111000092;VA-Accounts Payable-Original Prod.
XA01;2111000093;VA-Accounts Payable-Finance
XA01;2111000100;Accounts Payable-General
XA01;2111000110;Accounts Payable-Exhibition Rights
XA01;2111000120;Accounts Payable-Original Prod.
XA01;2111000130;Accounts Payable-Finance
XA01;2111100090;VA-Related vendors
XA01;2111100100;Account payable - Related Co.
XA01;2111200099;AV Provisiones
XA01;2111200110;Accrued expenses-General
XA01;2111200114;AV-Provision - Gastos intercompany
XA01;2111200115;Accrued expenses-Interco
XA01;2111200119;AV-Provision - Derechos de exhibicion
XA01;2111200120;Accrued expenses-Exhib.Rights
XA01;2112000100;Deferred Checks Payable
XA01;2112000200;Note Payable
XA01;2119000190;Other Accounts Payable - Trade - Current
XA01;2121000099;AV-Cta.pagar interco
XA01;2121000105;Due to interco-Claxson USA II, Inc.
XA01;2121000109;Due to interco-El Sitio Inc., BVI
XA01;2121000112;Due to interco-Iberoamerican Media Hold.Chile
XA01;2121000114;Due to interco-Latin American Internet Co.,LLC
XA01;2121000118;Due to interco-Millstreet International
XA01;2121000119;Due to interco-O Site
XA01;2121000120;Due to interco-Playboy TV International BV
XA01;2121000121;Due to interco-Playboy TV Latin America
XA01;2121000122;Due to interco-PTVLA US, LLC
XA01;2121000123;Due to interco-Rainbow Heights
XA01;2121000124;Due to interco-Claxson Playout
XA01;2121000126;Due to interco-Troy Ltd.
XA01;2121000128;Due to interco-AEI
XA01;2121000129;Due to interco-Venevision Continental
XA01;2121000131;Due to interco-Playboy Television BV
XA01;2121000134;Due to interco-Claxson Interactive Group Inc.
XA01;2121000135;Due to interco-Morehaven Investments, Inc.
XA01;2121000136;Due to interco-Bloomfield Mercantile
XA01;2121000137;Due to interco-Lifford International Co.
XA01;2121000138;Due to interco-Zagasse Corp, NV
XA01;2121000139;Due to interco-Playboy TV Holdings, LLC
XA01;2121000141;Due to interco-Victoria Springs Investment
XA01;2121000143;Due to interco-Lakeport Overseas, Ltd.
XA01;2121000146;Due to interco-Contribution S.R.L.
XA01;2121000147;Due to interco-Venus TV, Inc.
XA01;2121000148;Due to interco-Beach Wrestling
XA01;2121000151;Due to interco-Playboy TV International LLC
XA01;2121000153;Due to interco-Claxson Chile S.A.
XA01;2121000154;Due to interco-Iberoamerican Radio Chile S.A.
XA01;2121000157;Cta.pagar interco-El SItio Uruguay
XA01;2121000159;Due to interco-Santori NV
XA01;2121000163;Due to interco-PTVI Payboy.com
XA01;2121000165;Due to interco-DMX / AEI Holdings Inc.
XA01;2121000176;Due to interco-El Sitio Commerce, Inc (BVI)
XA01;2121000178;Due to interco-DLA Holdings, Inc.
XA01;2121000179;Due to interco-Digital Latin America, LLC
XA01;2121000180;Due to interco-PPV Services, LLC
XA01;2121000181;Due to interco-DAVIVO
XA01;2121000183;Due to interco-ESDC S.A.
XA01;2121000184;Due to interco-Playboy Lifestyles Holding, LLC
XA01;2121000185;Due to interco-Claxson Argentina S.A.
XA01;2121000186;Due to interco-Playboy Lifestyles Argentina SRL
XA01;2121000187;Due to interco-PB Brasil Entretenimiento S.A.
XA01;2121500099;VA-Due to Interco-Recoverable expenses
XA01;2121500100;Due to Interco-Recoverable expenses
XA01;2122000099;VA-Due to Interco-Loans
XA01;2122000100;Due to Interco-Loans
XA01;2122500099;AV-Due to interco-Interests
XA01;2122500100;Due to interco-Interests
XA01;2131000100;Advances for clients-SBF
XA01;2131000110;Advances for clients-Advertising
XA01;2131000115;Advances for clients-Mobile
XA01;2131000120;Advances for clients-Exhib.Rights
XA01;2131000135;Advances for clients-Other
XA01;2131050090;VA-Advances for clients-SBF
XA01;2131050091;VA-Advances for clients-Advertising
XA01;2131050092;VA-Advances for clients-Mobile
XA01;2131050093;VA-Advances for clients-Exhib.Rights
XA01;2131050094;VA-Advances for clients-Other
XA01;2131050100;Advances for clients-SBF(RA)
XA01;2131050110;Advances for clients-Advertising(RA)
XA01;2131050115;Advances for clients-Mobile(RA)
XA01;2131050120;Advances for clients-Exhib.Rights(RA)
XA01;2131050135;Advances for clients-Other(RA)
XA01;2141000100;Short Term Loans
XA01;2141000105;Short Term Loans - Related Co.
XA01;2141000110;Leasing
XA01;2141000113;VNA Debt ON2
XA01;2141000114;Debt Instruments - Short Term - ON2
XA01;2141000115;Debt Instruments - Short Term - ON1
XA01;2141000116;Debt Instruments  - Long Term - Current Portion
XA01;2141000120;Bank Overdrafts
XA01;2141000125;Valor Actual Neto - Socios Fundadores
XA01;2141000190;Otras Deudas Corrientes
XA01;2141000200;Preferred Stock- Pr‚stamos de los Accionistas
XA01;2141095000;Curr.Trasl-Short term loans interests
XA01;2142000100;Short Term Loans Interest
XA01;2142000107;AV-Intereses deuda financiera - Porcion corriente
XA01;2142000110;Short Term Leasing Interest
XA01;2142000115;Debt Instruments Interests - Short Term
XA01;2142000116;Debt Instruments Interests - Long Term - Current P
XA01;2142000117;Intereses deuda financiera - Porcion corriente
XA01;2142000125;Interest for Preferred stocks - Loans
XA01;2142095000;AxI-Intereses por deudas financieras
XA01;2151000100;Interests Accrued
XA01;2151095000;AxI-Intereses devengados
XA01;2161000100;Salaries Payable
XA01;2161000101;Ticket de Comida a Pagar
XA01;2161000109;Fees Payable
XA01;2161000110;Fees Payable
XA01;2162010000;Social Security
XA01;2162010010;Cuota Sindical a pagar
XA01;2162010015;Retenciones de Seguridad Social a pagar
XA01;2162010050;OSDE a cargo del empleado
XA01;2162010051;Otras obras sociales a cargo del emplea
XA01;2162010052;Obras Sociales a cargo de la empresa
XA01;2162010054;Retenciones judiciales
XA01;2162010055;Seguros a pagar
XA01;2162010090;Art a pagar
XA01;2163000100;Vacation Accrued
XA01;2163000105;Vacation & Tax Provision
XA01;2163000110;Provision Aguinaldo
XA01;2163000115;Provision Aguinaldo/Cs. Sociales
XA01;2163000120;Dismissal Indemnity Provision
XA01;2163000130;Gratification accrued
XA01;2163000190;Other Provisions
XA01;2171000100;Accrued Withholding Tax Payable - Current
XA01;2171000110;Income Tax Provision - Current
XA01;2171010010;Income Tax Advances
XA01;2171010020;Percepcion Gcias. a n/favor
XA01;2171010025;Retencion Gcias. RG 2784 a n/favor
XA01;2171010030;Autorretencion impuesto a las ganancias
XA01;2171010090;Tax loss carryforwards
XA01;2171010095;Cred.fiscal impuesto deb.y cred.bancarios
XA01;2171095000;AxI-Impuesto a las ganancias a pagar
XA01;2171500100;Impuesto a la Ganancia Minima Presunta
XA01;2171500110;Provision Impuesto a la Gcia. Minima Presunta
XA01;2171510010;Anticipo a las Ganancias Minima Presunta - Cte
XA01;2171510090;Saldo a favor Impuesto Gcia. Minima Presunta
XA01;2171595000;AxI-Impuesto a la gcia.minima presunta
XA01;2172010000;IVA- Credito Fiscal
XA01;2172010005;IVA Certificados de creditos fiscal
XA01;2172010010;IVA Importacion de Servicios
XA01;2172010020;Percepcion IVA a n/favor
XA01;2172010025;IVA Retencion a n/favor
XA01;2172010050;IVA Debito Fiscal
XA01;2172010051;IVA Debito Fiscal (automatica)
XA01;2172010060;IVA Debito Fiscal RNI
XA01;2172010100;IVA a Pagar
XA01;2172010105;IVA saldo a favor
XA01;2172010106;IVA anticipado leasing a corto plazo
XA01;2172010999;CI. IVA Cred. Fiscal
XA01;2172095000;AxI-IVA
XA01;2172099997;IVA Comisiones Bancarias
XA01;2172099998;No USAR - Ex cuenta IVA Com.Bancarias
XA01;2172099999;Cuenta Puente Generadora de IVA
XA01;2173010010;Anticipo Ingresos Brutos
XA01;2173010020;Percepcion IIBB a n/favor
XA01;2173010025;Retencion Ingresos Brutos a n/favor
XA01;2173010026;Retenciones bancarias - SICREB
